Input_Row,SMILES,Canonical_Flat_SMILES,Valid_RDKit,Novel_vs_FXA_reference_flat,MW,cLogP,TPSA,HBD,HBA,RotBonds,HeavyAtoms,QED,Basic_Druglike_Flag,SMILES_state,NLL,Predicted_FXA_pKi,RF_Tree_Uncertainty,FXA_Rank
287,CNC(=O)COc1c(CC(=O)N=c2cc(C)o[nH]2)c2ccccc2n1C,CNC(=O)COc1c(CC(=O)N=c2cc(C)o[nH]2)c2ccccc2n1C,True,True,356.38200000000006,1.2026199999999996,101.62,2,4,5,26,0.7171004380314692,True,1,37.21,6.7740042138417556,1.5755979062635446,235
301,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(O)C1,O=C(COCc1cc(-c2ccc3c(c2)OCO3)on1)N1CCC(O)C1,True,True,346.3390000000001,1.1800999999999997,94.26,1,7,5,25,0.8685458357928466,True,1,21.74,6.77382871573766,1.5268814573450367,236
203,COc1ccccc1N=c1[nH]c(CN2CCN(c3cccc(Cl)c3)CC2)nc(=N)[nH]1,COc1ccccc1N=c1[nH]c(CN2CCN(c3cccc(Cl)c3)CC2)nc(=N)[nH]1,True,True,425.9240000000001,2.4338699999999998,96.38999999999999,3,6,5,30,0.5845440706001864,True,1,20.79,6.771275027124086,1.5297841712422808,237
195,CC1=CN2C(=N)C(=Cc3cccc(C(F)(F)F)c3)C(=O)N=C2S1,CC1=CN2C(=N)C(=Cc3cccc(C(F)(F)F)c3)C(=O)N=C2S1,True,True,337.326,3.872370000000002,56.52,1,3,1,23,0.7915620717093003,True,1,24.84,6.77083764453729,1.4539267907266191,238
781,N#Cc1c(Cl)c(F)c(Cl)c(Cl)c1Nc1ccc(Cl)c(Cl)c1,N#Cc1c(Cl)c(F)c(Cl)c(Cl)c1Nc1ccc(Cl)c(Cl)c1,True,True,384.4520000000001,6.70798,35.82,1,2,2,21,0.4613874216874817,False,1,29.96,6.770339200701033,1.4326201827063532,239
802,Cc1oc(-c2ccccc2Cl)nc1CS(=O)(=O)CC(=O)NCc1ccc2c(c1)OCO2,Cc1oc(-c2ccccc2Cl)nc1CS(=O)(=O)CC(=O)NCc1ccc2c(c1)OCO2,True,True,462.9110000000003,3.263320000000001,107.73000000000002,1,7,7,31,0.573664049934526,True,1,23.09,6.770264129916827,1.5402078284847136,240
930,CN(C)c1ccc(C2=Nn3c(Cc4ccc(C#N)cc4)nnc3SC2)cc1,CN(C)c1ccc(C2=Nn3c(Cc4ccc(C#N)cc4)nnc3SC2)cc1,True,True,374.47300000000007,3.1646800000000015,70.1,0,6,4,27,0.7014920419046824,True,1,26.41,6.769333441215469,1.5335172086063575,241
255,Cc1ccc2nc(Cl)c(C3CC(c4ccc(F)cc4)=NN3C=O)cc2c1,Cc1ccc2nc(Cl)c(C3CC(c4ccc(F)cc4)=NN3C=O)cc2c1,True,True,367.8110000000001,4.643220000000004,45.56,0,3,3,26,0.499628076703368,True,1,25.56,6.768013475333318,1.364201832353494,242
581,O=C1CCc2ccccc2N1CCN1CCN(NCc2ccc([N+](=O)[O-])o2)CC1,O=C1CCc2ccccc2N1CCN1CCN(NCc2ccc([N+](=O)[O-])o2)CC1,True,True,399.4510000000002,1.7893999999999999,95.10000000000001,1,7,7,29,0.5601544364791936,True,1,23.87,6.7664424696740655,1.6366238381286502,243
280,COC(=O)Cc1c(O)n(C2CC2)c(=S)n1N=Cc1c[nH]c2ccccc12,COC(=O)Cc1c(O)n(C2CC2)c(=S)n1N=Cc1c[nH]c2ccccc12,True,True,370.4340000000001,3.1385900000000015,84.53999999999999,2,5,5,26,0.4104858753871248,True,1,35.69,6.763983958228429,1.5978700409033744,244
320,CCCCCCCCCCCC(C)CC1CCCN1CC(NC(=O)OCc1ccccc1)c1ccccc1,CCCCCCCCCCCC(C)CC1CCCN1CC(NC(=O)OCc1ccccc1)c1ccccc1,True,True,520.8020000000002,9.065600000000003,41.57000000000001,1,3,18,38,0.19931301366255394,False,1,43.63,6.763141358852385,1.5387430719884538,245
165,CC(C)(CO)CNCc1cc(OCCCNCC(O)c2ccc(O)c3[nH]c(=O)sc23)cc(Cl)c1Cl,CC(C)(CO)CNCc1cc(OCCCNCC(O)c2ccc(O)c3[nH]c(=O)sc23)cc(Cl)c1Cl,True,True,544.5010000000002,3.802200000000002,126.84,6,8,13,35,0.18084492679463146,False,1,44.68,6.762419346936544,1.5342695876992212,246
928,N=c1[nH]c(-c2nn(Cc3ccccc3F)c3c2CCCC3)cs1,N=c1[nH]c(-c2nn(Cc3ccccc3F)c3c2CCCC3)cs1,True,True,328.41600000000005,3.4853700000000023,57.46,2,3,3,23,0.7596067015430875,True,1,22.37,6.761889571572106,1.5579475311302404,247
11,CCc1nnc(CN(C)C2CCN(CC(O)c3ccc4c(c3C)COC4=O)C2)o1,CCc1nnc(CN(C)C2CCN(CC(O)c3ccc4c(c3C)COC4=O)C2)o1,True,True,400.47900000000027,1.8505200000000002,91.93000000000002,1,8,7,29,0.7043152248547065,True,1,27.87,6.7601704120390345,1.4932036856612836,248
377,COc1cccc(C=CC(=O)Nc2ccc(-c3nc4ccc(N)cc4n3O)cc2OC)c1,COc1cccc(C=CC(=O)Nc2ccc(-c3nc4ccc(N)cc4n3O)cc2OC)c1,True,True,430.46400000000017,4.191900000000001,111.63,3,6,6,32,0.24023410179645846,True,1,34.92,6.760059169337863,1.5042980720382226,249
511,Cc1cc(C=Cc2cccc(F)c2)nc2ccccc12,Cc1cc(C=Cc2cccc(F)c2)nc2ccccc12,True,True,263.315,4.852720000000003,12.89,0,1,2,20,0.6435396329802459,True,1,22.14,6.759334274832407,1.6094103372343884,250
300,CC(=O)C(NC(=O)c1cc(-c2ccncc2)c(F)cc1N)C(C)(C)NC(=O)OCc1cncs1,CC(=O)C(NC(=O)c1cc(-c2ccncc2)c(F)cc1N)C(C)(C)NC(=O)OCc1cncs1,True,True,485.5410000000002,3.3188000000000013,136.3,3,8,8,34,0.4164345023218903,True,1,47.68,6.757248793974377,1.6345481805480675,251
629,O=C(O)c1ccc2[nH]c(=Nc3cc(Cl)ccc3Cl)c(=O)[nH]c2c1,O=C(O)c1ccc2[nH]c(=Nc3cc(Cl)ccc3Cl)c(=O)[nH]c2c1,True,True,350.16100000000006,3.0936000000000003,98.30999999999997,3,3,2,23,0.662317216136881,True,1,27.84,6.757078306388855,1.4120107185732258,252
146,COc1cc2c(=Nc3cccc(C(F)(F)F)c3)[nH]c(Cl)nc2cc1OCCCN1CCCC1,COc1cc2c(=Nc3cccc(C(F)(F)F)c3)[nH]c(Cl)nc2cc1OCCCN1CCCC1,True,True,480.91800000000035,5.340800000000005,62.74,1,5,7,33,0.3660170666312112,False,1,28.78,6.756066253821056,1.5176669337858515,253
3,O=C(Cc1ccc(Cl)cc1Cl)Nc1ccc2c(c1)OCO2,O=C(Cc1ccc(Cl)cc1Cl)Nc1ccc2c(c1)OCO2,True,True,324.1630000000001,3.9033000000000024,47.56,1,3,3,21,0.9312722514798604,True,1,22.63,6.7556565194129945,1.3343418202802353,254
134,CC(N=c1[nH]cnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,CC(N=c1[nH]cnc2[nH]cnc12)c1nc2ccc(F)cc2c(=O)n1-c1ccccc1,True,True,401.40500000000014,2.786100000000001,104.61000000000001,2,5,3,30,0.48496713155024795,True,1,25.05,6.7538898875145685,1.5705440147325982,255
386,N=c1ncc(-c2cc(N3CC4CCC(C3)O4)nc(N3CC4CC3C4)n2)c[nH]1,N=c1ncc(-c2cc(N3CC4CCC(C3)O4)nc(N3CC4CC3C4)n2)c[nH]1,True,True,365.4410000000001,1.3123699999999996,94.02000000000001,2,7,3,27,0.8518234187458115,True,1,22.52,6.753036497222053,1.5201062521463045,256
939,O=C(c1ccccn1)N1CCCC(Cn2cccn2)C1,O=C(c1ccccn1)N1CCCC(Cn2cccn2)C1,True,True,270.336,1.8304999999999998,51.02,0,3,3,20,0.854681681471481,True,1,24.02,6.751829284000398,1.6142835822141612,257
854,CCC(C)N=c1cc(-c2cn(-c3ccc(OC)cc3)nn2)[nH]c(C)n1,CCC(C)N=c1cc(-c2cn(-c3ccc(OC)cc3)nn2)[nH]c(C)n1,True,True,338.415,2.6736200000000006,80.98,1,5,5,25,0.775343577487653,True,1,32.52,6.7509284693982865,1.6009438062756456,258
920,O=C(CN1C(=O)C(Cc2cccs2)=NC1=S)Oc1ccccc1O,O=C(CN1C(=O)C(Cc2cccs2)=NC1=S)Oc1ccccc1O,True,True,360.4160000000001,2.1698999999999997,79.2,1,6,5,24,0.5021911305164761,True,1,39.17,6.750579704125722,1.6297075342415077,259
839,O=C(c1nc(-c2ccccc2C(F)(F)F)c[nH]1)N1CCC(c2ccc(F)cc2)CC1,O=C(c1nc(-c2ccccc2C(F)(F)F)c[nH]1)N1CCC(c2ccc(F)cc2)CC1,True,True,417.4060000000002,5.254400000000004,48.99,1,2,3,30,0.5916996121659268,False,1,31.93,6.749882585541408,1.4795461187120857,260
291,Cc1cc(C=O)c(C)n1-c1ccc(C(C)(C)C)cc1,Cc1cc(C=O)c(C)n1-c1ccc(C(C)(C)C)cc1,True,True,255.361,4.204140000000003,22.0,0,1,2,19,0.7369292777256182,True,1,20.18,6.748692778325459,1.5724333018146688,261
753,O=C(NC1CNC1)c1cc(-c2ccco2)nc2nc(N3CCC(CO)C3)c(-c3ccc(F)cc3)cc12,O=C(NC1CNC1)c1cc(-c2ccco2)nc2nc(N3CCC(CO)C3)c(-c3ccc(F)cc3)cc12,True,True,487.5350000000003,3.2161000000000017,103.52,3,7,6,36,0.3837498627986778,True,1,45.21,6.7462667860190075,1.5202948721665572,262
691,Cc1ccccc1Cn1nnc(-c2ccnc(C(=O)NCc3ccncc3)c2)n1,Cc1ccccc1Cn1nnc(-c2ccnc(C(=O)NCc3ccncc3)c2)n1,True,True,385.4310000000001,2.4168200000000004,98.48,1,6,6,29,0.5472703029998714,True,1,29.84,6.743308800506593,1.5183434169783796,263
46,CCC(C)C(CO)N=c1[nH]c2cc(-c3cnn(C)c3)cnc2cc1-c1ccc(C#N)nc1,CCC(C)C(CO)N=c1[nH]c2cc(-c3cnn(C)c3)cnc2cc1-c1ccc(C#N)nc1,True,True,427.51200000000017,3.204780000000002,115.77,2,6,6,32,0.4901551732524542,True,1,39.32,6.7427468930880226,1.7003462050787026,264
771,Cc1ccc(-c2n[nH]n(CC(=O)Nc3ccc(N(C)C)cc3)c2=N)cc1,Cc1ccc(-c2n[nH]n(CC(=O)Nc3ccc(N(C)C)cc3)c2=N)cc1,True,True,350.42600000000004,2.3707900000000004,89.80000000000001,3,4,5,26,0.6597900276643552,True,1,28.09,6.741380869817735,1.5456088848844374,265
152,C=C(CN1CCN(c2ccccc2C#N)CC1)C(=NO)C(=O)NN=Cc1ccccn1,C=C(CN1CCN(c2ccccc2C#N)CC1)C(=NO)C(=O)NN=Cc1ccccn1,True,True,417.47300000000007,1.6119799999999993,117.21000000000001,2,8,7,31,0.40156534615831135,True,1,43.6,6.740801717917124,1.7218360803520394,266
733,COc1ccc(-c2cc(-c3ccc(O)cc3)c3c(n2)-c2ccccc2C3)cn1,COc1ccc(-c2cc(-c3ccc(O)cc3)c3c(n2)-c2ccccc2C3)cn1,True,True,366.42000000000013,5.096000000000004,55.24,1,4,3,28,0.48281384889385603,False,1,24.84,6.731129280196296,1.7106427755022617,267
209,COc1ccccc1-c1cn(-c2ccc3c(c2)C(=O)NC3=O)nn1,COc1ccccc1-c1cn(-c2ccc3c(c2)C(=O)NC3=O)nn1,True,True,320.308,1.8264999999999993,86.11,1,5,3,24,0.744070659317954,True,1,26.18,6.728962376986609,1.646805582148063,268
970,COc1ccc(CN=c2[nH]c(=NCc3c(C)noc3C)[nH]c3c2ncn3C(C)C)cc1,COc1ccc(CN=c2[nH]c(=NCc3c(C)noc3C)[nH]c3c2ncn3C(C)C)cc1,True,True,421.5050000000001,3.0886400000000016,109.38,2,6,6,31,0.4984380365084058,True,1,25.02,6.728897480135871,1.6775455681201294,269
754,O=C(Cc1ccccc1)NN1C(=O)C(=Cc2cccs2)SC1=S,O=C(Cc1ccccc1)NN1C(=O)C(=Cc2cccs2)SC1=S,True,True,360.485,3.223200000000001,49.410000000000004,1,5,4,23,0.6718094359154281,True,1,22.03,6.72537059914271,1.6333578194568998,270
241,CN1C=CSC1=C(C#N)C(=O)N=c1[nH]cc(Cl)s1,CN1C=CSC1=C(C#N)C(=O)N=c1[nH]cc(Cl)s1,True,True,298.78,2.04188,72.25,1,5,1,18,0.6359735091745116,True,1,27.53,6.724122817300615,1.5599680675320065,271
61,Fc1ccc(-c2c[nH]c3ncc(-c4ccncc4)cc23)cc1,Fc1ccc(-c2c[nH]c3ncc(-c4ccncc4)cc23)cc1,True,True,289.31300000000005,4.431000000000002,41.57,1,2,2,22,0.5927893414396901,True,1,20.17,6.721926531192236,1.46762494664751,272
662,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccccc12,O=C(NNc1ccccc1)C(=O)c1c[nH]c2ccccc12,True,True,279.29900000000004,2.493900000000001,73.99000000000001,3,3,4,21,0.39006081384194013,True,1,18.88,6.719474891971407,1.5446102387427156,273
531,Cn1c(O)c(N=c2c3ccccc3[nH]c3ccccc23)c(=O)n1-c1ccccc1,Cn1c(O)c(N=c2c3ccccc3[nH]c3ccccc23)c(=O)n1-c1ccccc1,True,True,382.4230000000002,3.7485000000000017,75.31,2,3,2,29,0.45641811215370337,True,1,25.39,6.717123505322138,1.5513825566302495,274
951,COc1ccc(C2CC3(CC(c4ccccc4)C4NC(=S)CCN43)C(=O)N2c2cccc(O)c2)cc1,COc1ccc(C2CC3(CC(c4ccccc4)C4NC(=S)CCN43)C(=O)N2c2cccc(O)c2)cc1,True,True,499.63600000000025,4.753900000000004,65.04,2,5,4,36,0.5052137406484538,True,1,43.53,6.715234341621398,1.5376811356647953,275
219,O=C1CN(C(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)c2ccccc2N1,O=C1CN(C(=O)CSc2nc3ccccc3c(=O)n2-c2ccccc2)c2ccccc2N1,True,True,442.5000000000001,3.4631000000000016,84.30000000000001,1,5,4,32,0.38654492495688314,True,1,22.67,6.71451168179512,1.525100439762716,276
242,CC(C)c1sc(=NC(=O)C(Cc2c[nH]c3ccccc23)NC(N)=O)[nH]c1-c1cccc(Cl)c1,CC(C)c1sc(=NC(=O)C(Cc2c[nH]c3ccccc23)NC(N)=O)[nH]c1-c1cccc(Cl)c1,True,True,482.0090000000001,4.708200000000002,116.13,4,3,6,33,0.31905988500176885,True,1,38.54,6.71217879885719,1.5291282124849985,277
460,COc1ccccc1CC1c2cc(OCCN(C)C)ccc2CCC1N1CCCC1,COc1ccccc1CC1c2cc(OCCN(C)C)ccc2CCC1N1CCCC1,True,True,408.5860000000003,4.372500000000004,24.940000000000005,0,4,8,30,0.6474564881351144,True,1,24.97,6.7106386463483165,1.5577185050725686,278
589,CN(C)c1cc(C=Cc2ccccc2O)[n+](C)c2ccccc12,CN(C)c1cc(C=Cc2ccccc2O)[n+](C)c2ccccc12,True,True,305.401,3.6063000000000027,27.349999999999998,1,2,3,23,0.7485961084621334,True,1,23.17,6.708022501579921,1.507242504291462,279
786,Cc1ccsc1-c1nc(CN(C)Cc2nonc2C)c(C)o1,Cc1ccsc1-c1nc(CN(C)Cc2nonc2C)c(C)o1,True,True,318.4020000000001,3.3433600000000023,68.19,0,7,5,22,0.7184399635900132,True,1,26.24,6.706870309693472,1.6484404672317654,280
112,CNCCc1c2c(N)c(OC)ccc2cc2c3cc(O)c(OC)cc3n(C)c12,CNCCc1c2c(N)c(OC)ccc2cc2c3cc(O)c(OC)cc3n(C)c12,True,True,379.46000000000015,3.5516000000000023,81.67000000000002,3,5,5,28,0.4621232762896729,True,1,35.42,6.706629040479661,1.6542475900494997,281
542,CC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccc(C(F)(F)F)cc2C(N)C(C)C)CC1,CC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccc(C(F)(F)F)cc2C(N)C(C)C)CC1,True,True,481.9900000000002,5.542000000000005,49.57000000000001,1,3,6,33,0.5888064387018457,False,1,22.19,6.7044907792182205,1.5156721814644014,282
333,CC1c2c(Cl)cccc2C2C1C(=O)N(C)C2C,CC1c2c(Cl)cccc2C2C1C(=O)N(C)C2C,True,True,249.74099999999999,3.017400000000001,20.310000000000002,0,1,0,17,0.6922434700847027,True,1,36.48,6.704368702003347,1.5182551005194447,283
584,CC(C=C1CC(C)(C)Oc2ccccc21)NCC#Cc1ccc2[nH]c(=Nc3ccc(F)c(Cl)c3)n(C)c(=O)c2c1,CC(C=C1CC(C)(C)Oc2ccccc21)NCC#Cc1ccc2[nH]c(=Nc3ccc(F)c(Cl)c3)n(C)c(=O)c2c1,True,True,557.0690000000002,5.8658000000000055,71.41,2,4,4,40,0.30903858001204165,False,1,46.31,6.701431050936382,1.5576104875258472,284
148,Cc1cc(N=c2nc(C(F)(F)F)cc[nH]2)cc(-c2cccc(C(=O)N3CCCC3C(=O)O)c2)c1,Cc1cc(N=c2nc(C(F)(F)F)cc[nH]2)cc(-c2cccc(C(=O)N3CCCC3C(=O)O)c2)c1,True,True,470.4510000000003,4.325520000000003,98.65,2,4,4,34,0.593216207373615,True,1,25.45,6.700832148551941,1.6512362460268513,285
705,O=C(O)CC1CCC(c2ccc(-c3cccc(-c4cc(C(=O)N5CCOCC5)c[nH]4)c3)cc2)CC1,O=C(O)CC1CCC(c2ccc(-c3cccc(-c4cc(C(=O)N5CCOCC5)c[nH]4)c3)cc2)CC1,True,True,472.5850000000004,5.5696000000000065,82.63,2,3,6,35,0.49137864090684913,False,1,32.44,6.700815363963445,1.4656121266220754,286
490,Cc1c(-c2nc(-c3cccnc3)no2)cnn1C,Cc1c(-c2nc(-c3cccnc3)no2)cnn1C,True,True,241.254,1.8405199999999993,69.63,0,5,2,18,0.684284529559982,True,1,22.68,6.697102311656589,1.4851832498671351,287
308,CC(CO)NC(=O)c1nc(-c2ccc(OC(C)C)c(Cl)c2)n2c1CCCC2,CC(CO)NC(=O)c1nc(-c2ccc(OC(C)C)c(Cl)c2)n2c1CCCC2,True,True,391.8990000000002,3.4376000000000024,76.38,2,4,6,27,0.7903827458811974,True,1,27.91,6.6930062406573985,1.3295392135059831,288
892,COc1ccc(-c2cc3cc4c(C(F)(F)F)cc(=O)oc4cc3o2)cc1OC,COc1ccc(-c2cc3cc4c(C(F)(F)F)cc(=O)oc4cc3o2)cc1OC,True,True,390.31300000000016,5.242200000000003,61.81,0,5,3,28,0.4477451330195793,False,1,26.76,6.692513134506013,1.5156143166770724,289
471,COc1ccc(NC(=O)c2ccc(-c3cccc(Cl)c3)o2)cc1,COc1ccc(NC(=O)c2ccc(-c3cccc(Cl)c3)o2)cc1,True,True,327.76700000000005,4.860900000000003,51.47,1,3,4,23,0.7440554823227733,True,1,22.15,6.6921790045897165,1.3586089420220482,290
658,COc1ccc(-c2cn3c([N+](=O)[O-])c(C(Nc4ccccc4)c4cncc(Br)c4)sc3n2)cc1,COc1ccc(-c2cn3c([N+](=O)[O-])c(C(Nc4ccccc4)c4cncc(Br)c4)sc3n2)cc1,True,True,536.4110000000002,6.338600000000003,94.59,1,7,7,34,0.19280027607117753,False,1,37.62,6.692093721930186,1.421853860417808,291
7,C=CCn1c(=O)c2oc3cc(C(=O)OC)ccc3c2n(CCC)c1=O,C=CCn1c(=O)c2oc3cc(C(=O)OC)ccc3c2n(CCC)c1=O,True,True,342.35100000000017,2.292,83.44,0,5,5,25,0.5246400564487066,True,1,32.19,6.6905231156031295,1.4903323975878215,292
402,Fc1ccccc1-c1nncc2c(CN3CCOCC3)c(-c3ccccc3)nn12,Fc1ccccc1-c1nncc2c(CN3CCOCC3)c(-c3ccccc3)nn12,True,True,389.4340000000001,3.4296000000000015,55.55,0,5,4,29,0.535292313477612,True,1,31.71,6.689575711086061,1.5908219444852394,293
421,Cc1ccc(CNC(=O)C(C)n2cncn2)c(C)c1,Cc1ccc(CNC(=O)C(C)n2cncn2)c(C)c1,True,True,258.32500000000005,1.7723400000000002,59.81,1,3,4,19,0.9088854280069594,True,1,25.26,6.688519518375395,1.4796314846636216,294
618,COc1ccc(-c2ncc3c(N(C)C)ccnc3n2)c(OC)c1,COc1ccc(-c2ncc3c(N(C)C)ccnc3n2)c(OC)c1,True,True,310.3570000000001,2.7750000000000004,60.370000000000005,0,6,4,23,0.7382698906495914,True,1,31.97,6.688246448548634,1.4800070408466088,295
583,Cc1cccc(NC(=O)CN(C)C(=O)c2ccc(C#N)c3ccccc23)c1C,Cc1cccc(NC(=O)CN(C)C(=O)c2ccc(C#N)c3ccccc23)c1C,True,True,371.4400000000001,4.0390200000000025,73.2,1,3,4,28,0.7521572119224581,True,1,30.41,6.6878907431443535,1.4859021344271321,296
503,CCOC(=O)c1csc(=NNC(=O)c2ccccc2Cl)[nH]1,CCOC(=O)c1csc(=NNC(=O)c2ccccc2Cl)[nH]1,True,True,325.77700000000004,2.152,83.54999999999998,2,5,4,21,0.6670732971209563,True,1,25.04,6.6875260555161375,1.441031976445947,297
192,CC1CN(c2ccc(NC(=O)C3(C)CCN3C(=O)CCc3ccc(Cl)cc3Cl)cc2)CCC1N1CCNCC1,CC1CN(c2ccc(NC(=O)C3(C)CCN3C(=O)CCc3ccc(Cl)cc3Cl)cc2)CCC1N1CCNCC1,True,True,572.581,4.6757000000000035,67.92,2,5,7,39,0.5049045065629939,True,1,41.14,6.687297201267877,1.6378397969215452,298
735,CC(=O)N1CCC(N(Cc2ccccc2F)C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,CC(=O)N1CCC(N(Cc2ccccc2F)C(=O)Nc2ccc(C(F)(F)F)cc2)CC1,True,True,437.4370000000001,4.889500000000004,52.650000000000006,1,2,4,31,0.6928912342926224,True,1,26.73,6.686834267505009,1.5439953359831307,299
529,Cc1ccc2cc(CNC3=NCCCCN3)ccc2c1,Cc1ccc2cc(CNC3=NCCCCN3)ccc2c1,True,True,267.376,2.977220000000001,36.42,2,3,2,20,0.8773454710155494,True,1,28.6,6.686630463522957,1.5337761289449778,300
484,COc1ccc(NC(=O)C2=CC(c3cccs3)=NS(=O)(=O)N2C)cc1Cl,COc1ccc(NC(=O)C2=CC(c3cccs3)=NS(=O)(=O)N2C)cc1Cl,True,True,411.89200000000017,2.912000000000001,88.06999999999998,1,5,4,26,0.8373107168647685,True,1,23.27,6.685928078487942,1.633360231700767,301
119,COC(=O)C1=CC2(c3ccc(NC(=O)c4ccccc4)cc3)CCC3C(CN3C2)C1C,COC(=O)C1=CC2(c3ccc(NC(=O)c4ccccc4)cc3)CCC3C(CN3C2)C1C,True,True,416.52100000000024,4.020000000000003,58.64,1,4,4,31,0.7651615765061999,True,1,44.35,6.685682115809123,1.6304177794109502,302
624,CC(=NN=c1[nH]c(=O)[nH]cc(F)c1=O)c1ccc2c(c1)OCO2,CC(=NN=c1[nH]c(=O)[nH]cc(F)c1=O)c1ccc2c(c1)OCO2,True,True,318.26400000000007,0.2558999999999994,108.9,2,6,2,23,0.6110445422281094,True,1,26.57,6.685157747068859,1.6076100104340034,303
727,CC(C)n1ncc2c(N3CC=CCCC3)nc(=NC(=O)c3ccsc3)[nH]c21,CC(C)n1ncc2c(N3CC=CCCC3)nc(=NC(=O)c3ccsc3)[nH]c21,True,True,382.49300000000005,3.2993000000000015,79.17,1,5,3,27,0.7050966482141008,True,1,45.39,6.682603149016698,1.6045318058012168,304
222,CC(=O)N=c1[nH]c(C)c(-c2csc(=Nc3cc(F)ccn3)[nH]2)s1,CC(=O)N=c1[nH]c(C)c(-c2csc(=Nc3cc(F)ccn3)[nH]2)s1,True,True,349.416,2.6549200000000006,86.25999999999999,2,5,2,23,0.745068630753394,True,1,25.32,6.680679534738027,1.575438212044689,305
90,CCc1cccc(-c2[nH]c(CNS(C)(=O)=O)nc(=NC3CC(CO)C(O)C3O)c2-c2ccccc2F)n1,CCc1cccc(-c2[nH]c(CNS(C)(=O)=O)nc(=NC3CC(CO)C(O)C3O)c2-c2ccccc2F)n1,True,True,531.6100000000001,0.8927000000000007,160.79000000000002,5,8,8,37,0.28847641590251993,True,1,32.01,6.6803032566706335,1.5680783678510999,306
35,C#CCN=c1[nH]nc(-c2ccc3cncc(-c4c[nH]c(=NC5CCOCC5)[nH]4)c3c2)o1,C#CCN=c1[nH]nc(-c2ccc3cncc(-c4c[nH]c(=NC5CCOCC5)[nH]4)c3c2)o1,True,True,415.4570000000003,2.1547,120.24,3,6,4,31,0.4423946568381439,True,1,38.7,6.678700546179877,1.6199486405631633,307
696,COCCCn1c(=NC(=O)c2nc(SCc3ccccc3)ncc2Cl)[nH]c2ccc(OC)nc21,COCCCn1c(=NC(=O)c2nc(SCc3ccccc3)ncc2Cl)[nH]c2ccc(OC)nc21,True,True,498.99600000000015,3.886300000000003,107.28,1,7,9,34,0.21175603213119118,True,1,30.79,6.6782131298542025,1.4117697489599252,308
284,CCC(CC(C)C)c1cn(-c2cc[nH]c(=N)n2)c2ccccc12,CCC(CC(C)C)c1cn(-c2cc[nH]c(=N)n2)c2ccccc12,True,True,308.42900000000003,4.372770000000003,57.46,2,2,5,23,0.7220533057408013,True,1,32.15,6.675702052150629,1.4546735981511896,309
387,O=C(NC1CN2CCC1CC2)c1ccc(Br)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,O=C(NC1CN2CCC1CC2)c1ccc(Br)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c1,True,True,532.3820000000002,4.0927000000000024,78.51,2,4,5,32,0.6085344737893315,True,1,32.59,6.6753309311230975,1.6943830440701686,310
795,CC(C)n1cc(CCS(C)(=O)=O)c2c(Nc3ccccc3)cc(C(=O)NC(CCSc3ccc(N=C(N)N)cc3)C(=O)O)cc21,CC(C)n1cc(CCS(C)(=O)=O)c2c(Nc3ccccc3)cc(C(=O)NC(CCSc3ccc(N=C(N)N)cc3)C(=O)O)cc21,True,True,650.8270000000001,4.823200000000003,181.89999999999998,5,7,14,45,0.07256284137531414,False,1,56.82,6.675023174174626,1.6538677828128208,311
164,O=C(O)c1cc2nc(-c3ccoc3)nc(N3CCOCC3)c2[nH]1,O=C(O)c1cc2nc(-c3ccoc3)nc(N3CCOCC3)c2[nH]1,True,True,314.3010000000001,1.7527,104.47999999999999,2,6,3,23,0.758509321199114,True,1,29.78,6.672265222565333,1.55990489255201,312
14,O=C(Cc1ccccc1)N1CCc2[nH]c(=O)n3nc(-c4cn[nH]c4)nc3c2C1,O=C(Cc1ccccc1)N1CCc2[nH]c(=O)n3nc(-c4cn[nH]c4)nc3c2C1,True,True,375.39200000000005,0.9350999999999997,112.04,2,5,3,28,0.5533264823263906,True,1,29.26,6.672011113595962,1.7121854251449962,313
458,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2ccccc2Br)CC1,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2ccccc2Br)CC1,True,True,474.2010000000002,5.490000000000004,32.34,1,2,5,27,0.6221240885126791,False,1,25.26,6.6700807625134795,1.3992006340658034,314
142,CC(C)(Oc1ccc(Cl)c(Cl)c1)C(=O)Nc1cc([N+](=O)[O-])c(F)cc1[N+](=O)[O-],CC(C)(Oc1ccc(Cl)c(Cl)c1)C(=O)Nc1cc([N+](=O)[O-])c(F)cc1[N+](=O)[O-],True,True,432.1910000000002,4.745000000000003,124.61000000000001,1,6,6,28,0.5191671431198772,True,1,36.65,6.669703608124597,1.4491090299767169,315
