Input_Row,SMILES,Canonical_Flat_SMILES,Valid_RDKit,Novel_vs_FXA_reference_flat,MW,cLogP,TPSA,HBD,HBA,RotBonds,HeavyAtoms,QED,Basic_Druglike_Flag,SMILES_state,NLL,Predicted_FXA_pKi,RF_Tree_Uncertainty,FXA_Rank
254,CC(C(=O)NCC(F)(F)F)c1c[nH]c2ccc(C3=NC(C)(C)CO3)cc12,CC(C(=O)NCC(F)(F)F)c1c[nH]c2ccc(C3=NC(C)(C)CO3)cc12,True,True,367.3710000000002,3.505300000000002,66.48,2,3,4,26,0.8685478150544272,True,1,31.37,6.932975955572581,1.5709033424692518,216
444,NC(=O)c1ccc(S(=O)(=O)CCOc2c(-c3cc4cc(N)ccc4o3)c(=O)[nH]c3ccc(N4CCOCC4)cc23)cc1,NC(=O)c1ccc(S(=O)(=O)CCOc2c(-c3cc4cc(N)ccc4o3)c(=O)[nH]c3ccc(N4CCOCC4)cc23)cc1,True,True,588.6420000000002,3.311700000000002,170.95,3,9,8,42,0.2300677807475963,True,1,48.87,6.932038922087352,1.722074157166719,217
629,COc1ccc(-n2cc(CC(=N)N)c(-c3cccc(Cl)c3)n2)cc1,COc1ccc(-n2cc(CC(=N)N)c(-c3cccc(Cl)c3)n2)cc1,True,True,340.814,3.6797700000000013,76.92,2,3,5,24,0.5491149773467792,True,1,25.75,6.9292488551139835,1.6142046421999523,218
227,O=C(COC(=O)C=Cc1ccc2c(c1)OCO2)NCc1ccc(Cl)cc1,O=C(COC(=O)C=Cc1ccc2c(c1)OCO2)NCc1ccc(Cl)cc1,True,True,373.79200000000003,2.9415000000000013,73.86000000000001,1,5,6,26,0.6221814820871755,True,1,23.64,6.928790972773234,1.2835242568357978,219
459,CC(O)CN1CCN(C(=O)c2cc(C(=O)c3ccc(Br)cc3)n3ccccc23)CC1,CC(O)CN1CCN(C(=O)c2cc(C(=O)c3ccc(Br)cc3)n3ccccc23)CC1,True,True,470.36700000000013,3.0714000000000015,65.26,1,4,5,30,0.5826918170654137,True,1,32.59,6.927663519446054,1.5289191170694285,220
120,O=C(Nc1ccc(=O)n(Cc2ccccc2Cl)c1Cl)c1cccs1,O=C(Nc1ccc(=O)n(Cc2ccccc2Cl)c1Cl)c1cccs1,True,True,379.2680000000001,4.5172000000000025,51.1,1,3,4,24,0.6781280211668169,True,1,23.3,6.92716926612854,1.524158406258827,221
143,CCCN(CC=Cc1c[nH]c2ccccc12)C1Cc2cc(OC)c(OC)cc2C1O,CCCN(CC=Cc1c[nH]c2ccccc12)C1Cc2cc(OC)c(OC)cc2C1O,True,True,406.5260000000001,4.568600000000005,57.72,2,4,8,30,0.5754161893899812,True,1,35.97,6.925166486929711,1.6367067888123448,222
570,N=C(N)c1ccc(-c2cccc(CNc3ccc(-n4ccc(-c5ccc(OCc6ccc(OCc7cccc(C(N)=O)c7)cc6)cc5)n4)cc3)c2)cc1Cl,N=C(N)c1ccc(-c2cccc(CNc3ccc(-n4ccc(-c5ccc(OCc6ccc(OCc7cccc(C(N)=O)c7)cc6)cc5)n4)cc3)c2)cc1Cl,True,True,733.2720000000002,9.012770000000002,141.27000000000004,4,6,14,54,0.06497605899197022,False,1,45.55,6.923794663667679,1.7504980285758698,223
396,Cc1ccc2nc3c(cc2c1)-n1c-3cc2c(c1=O)COC(=O)C2(OC(=O)CCl)C(=O)Cl,Cc1ccc2nc3c(cc2c1)-n1c-3cc2c(c1=O)COC(=O)C2(OC(=O)CCl)C(=O)Cl,True,True,459.2410000000002,2.4740200000000003,104.56,0,7,3,31,0.20070068776460923,True,1,32.87,6.923492851225535,1.5686729659955183,224
294,CN(c1ccccc1Br)S(=O)(=O)N1C(=O)OCC1C(=O)NC(Cc1ccc(-n2ccccc2=O)cc1)C(N)=O,CN(c1ccccc1Br)S(=O)(=O)N1C(=O)OCC1C(=O)NC(Cc1ccc(-n2ccccc2=O)cc1)C(N)=O,True,True,618.4660000000002,1.3145999999999998,161.11,2,7,9,39,0.3657214265415202,False,1,46.68,6.923004569991429,1.8410454412807353,225
280,CCOC(=O)C(=O)Nc1cc(Cl)ccc1OCC1CS1,CCOC(=O)C(=O)Nc1cc(Cl)ccc1OCC1CS1,True,True,315.7780000000001,2.3358,64.63000000000001,1,5,5,20,0.5130933392362889,True,1,27.76,6.919518492221832,1.294551353112518,226
125,Cc1c(Cl)[nH]oc1=NS(=O)(=O)c1ccc2c(c1)C1(CCN(C)C1=O)CN2c1ccccc1OC1CCOCC1,Cc1c(Cl)[nH]oc1=NS(=O)(=O)c1ccc2c(c1)C1(CCN(C)C1=O)CN2c1ccccc1OC1CCOCC1,True,True,573.0710000000001,3.6685200000000027,117.44000000000001,1,7,5,39,0.49551904656324475,True,1,49.69,6.918672886951042,1.69533868975399,227
776,CN1CCC=C(c2cc(N3CCCC3=O)ccc2-c2cnc(N3CCCC3(C)C(=O)NCc3ccc(OC(F)F)cc3)nc2)C1,CN1CCC=C(c2cc(N3CCCC3=O)ccc2-c2cnc(N3CCCC3(C)C(=O)NCc3ccc(OC(F)F)cc3)nc2)C1,True,True,616.7130000000003,5.266000000000005,90.9,1,7,9,45,0.3506328131134928,False,1,47.99,6.918002173423767,1.7809505245309123,228
806,NS(=O)(=O)c1ccc(-c2ccc(NCc3cn(-c4c(Cl)cccc4Cl)nc3-c3cccc(F)c3)c(Cc3cccc([N+](=O)[O-])c3)c2)cc1,NS(=O)(=O)c1ccc(-c2ccc(NCc3cn(-c4c(Cl)cccc4Cl)nc3-c3cccc(F)c3)c(Cc3cccc([N+](=O)[O-])c3)c2)cc1,True,True,702.5950000000001,8.410700000000004,133.15,2,6,10,48,0.10883114041304823,False,1,51.52,6.917283820070539,1.593302413208547,229
220,CCOCc1ccc(N2CNC(=O)C2(CNC(C)=O)N2CCN(C(C)C)CC2)cc1C(F)(F)F,CCOCc1ccc(N2CNC(=O)C2(CNC(C)=O)N2CCN(C(C)C)CC2)cc1C(F)(F)F,True,True,485.5510000000003,1.9940000000000004,77.14999999999999,2,6,8,34,0.5867832172284596,True,1,42.35,6.915635140864054,1.6200171505775074,230
83,CC(C)(C)OC(Cn1ccnc1)c1cc(-c2ccc3c(c2)OCO3)on1,CC(C)(C)OC(Cn1ccnc1)c1cc(-c2ccc3c(c2)OCO3)on1,True,True,355.3940000000001,3.8232000000000026,71.54,0,6,5,26,0.6926985044481436,True,1,32.4,6.915447833601634,1.472338892727949,231
69,O=C1N=C(Nc2ccc(Cl)c(Cl)c2)SC1=Cc1ccc[nH]1,O=C1N=C(Nc2ccc(Cl)c(Cl)c2)SC1=Cc1ccc[nH]1,True,True,338.21900000000005,4.403900000000002,57.25,2,3,2,21,0.7979978937693986,True,1,21.67,6.915363830461955,1.3760474276188968,232
830,COc1ccccc1-c1nnc(S(=O)(=O)c2ccc(C)cc2C(=O)Nc2ccc(N=c3cc[nH]c4cc(Cl)ccc34)cc2)o1,COc1ccccc1-c1nnc(S(=O)(=O)c2ccc(C)cc2C(=O)Nc2ccc(N=c3cc[nH]c4cc(Cl)ccc34)cc2)o1,True,True,626.0940000000003,6.505820000000005,139.54000000000002,2,8,7,44,0.206169560169939,False,1,46.84,6.914480615234375,1.5494795424028547,233
218,C=C(C1(C(=O)c2c(O)c(C(=O)O)n(C)c2O)OC1c1ccc(Cl)cc1Cl)S(N)(=O)=O,C=C(C1(C(=O)c2c(O)c(C(=O)O)n(C)c2O)OC1c1ccc(Cl)cc1Cl)S(N)(=O)=O,True,True,477.27800000000013,1.9364999999999999,172.45,4,7,6,30,0.36091971083780616,True,1,56.75,6.91327625798498,1.5674305954491592,234
88,CC(=O)Nc1ccc(Cl)cc1NS(=O)(=O)c1ccc(C(C)(C)c2nnnn2C)cc1,CC(=O)Nc1ccc(Cl)cc1NS(=O)(=O)c1ccc(C(C)(C)c2nnnn2C)cc1,True,True,448.9360000000002,2.9486000000000008,118.87,2,6,6,30,0.5979395812204232,True,1,31.81,6.912158445807865,1.511735486245748,235
701,Cc1nc(CN(C)C)c(C(=O)Nc2nc(-c3cnccc3C)sc2C(F)(F)F)s1,Cc1nc(CN(C)C)c(C(=O)Nc2nc(-c3cnccc3C)sc2C(F)(F)F)s1,True,True,441.5040000000001,4.611140000000003,71.01,1,7,5,29,0.6261095800271334,True,1,39.3,6.910039266427359,1.649713094927034,236
372,CNc1ccc(-c2cccc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c2)cc1,CNc1ccc(-c2cccc(C(=O)Nc3ccc(S(C)(=O)=O)cc3)c2)cc1,True,True,380.4690000000001,4.051100000000003,75.27000000000001,2,4,5,27,0.7001404281080373,True,1,28.07,6.90927084003176,1.5781122769151534,237
515,NCc1cc(Cl)ccc1O,NCc1cc(Cl)ccc1O,True,True,157.6,1.5043,46.25,2,2,1,10,0.6492682482266859,False,1,14.25,6.907353292798996,1.4338728175030189,238
90,N=c1nc(-c2ccc3c(=O)n4c(c(Cl)c3c2)CN(CCC2CC2)CC4)cc[nH]1,N=c1nc(-c2ccc3c(=O)n4c(c(Cl)c3c2)CN(CCC2CC2)CC4)cc[nH]1,True,True,395.89400000000023,3.1401700000000012,77.77000000000001,2,4,4,28,0.7119322239076027,True,1,39.32,6.905179975414276,1.4024248494386606,239
421,O=C1COCCN1c1nnc(N2CCN(C(=O)C3CC3)C(c3ccccc3Cl)C2)s1,O=C1COCCN1c1nnc(N2CCN(C(=O)C3CC3)C(c3ccccc3Cl)C2)s1,True,True,447.9480000000002,2.3546000000000005,78.87,0,7,4,30,0.7154878576428774,True,1,29.79,6.904335908683141,1.5624380692325903,240
899,Cn1c(=O)c2c(SCC(=O)Nc3ccccc3)nc(-c3ccccc3Cl)nc2n(C)c1=O,Cn1c(=O)c2c(SCC(=O)Nc3ccccc3)nc(-c3ccccc3Cl)nc2n(C)c1=O,True,True,467.9380000000003,3.078400000000001,98.88,1,6,5,32,0.35749951871312724,True,1,28.65,6.902905150572458,1.4317132947895428,241
226,CNCc1cccc(Oc2ccc(C3=Nc4cc(Cl)c(C(F)(F)F)cc4Nc4nn(C)nc43)cc2)n1,CNCc1cccc(Oc2ccc(C3=Nc4cc(Cl)c(C(F)(F)F)cc4Nc4nn(C)nc43)cc2)n1,True,True,513.9110000000001,5.620100000000003,89.25,2,7,5,36,0.31693789240241826,False,1,37.93,6.90177748041153,1.5245589580857621,242
374,CCc1ccc(-n2c(N)c(C(=O)NCCCOC)c3nc4ccccc4nc32)cc1,CCc1ccc(-n2c(N)c(C(=O)NCCCOC)c3nc4ccccc4nc32)cc1,True,True,403.4860000000001,3.484600000000002,95.06,2,5,7,30,0.4607497651560024,True,1,26.87,6.901587273200352,1.5474360196301145,243
383,NS(=O)(=O)c1ccc(Nc2c(F)c(F)c(F)c(F)c2F)c(S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1,NS(=O)(=O)c1ccc(Nc2c(F)c(F)c(F)c(F)c2F)c(S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1,True,True,581.7550000000001,5.566100000000001,106.32999999999998,2,5,5,34,0.23296601190018407,False,1,33.16,6.897167791570936,1.4643361547134257,244
33,O=[N+]([O-])c1c(-n2cc(CCCCl)nn2)ccc(Br)c1Br,O=[N+]([O-])c1c(-n2cc(CCCCl)nn2)ccc(Br)c1Br,True,True,424.48,3.871900000000002,73.85,0,4,5,20,0.41491158183751264,True,1,28.6,6.896732760853237,1.688126127969392,245
729,CS(=O)(=O)c1cc(Cl)c2c(c1)N(C(=O)CCl)N=C(N)C2,CS(=O)(=O)c1cc(Cl)c2c(c1)N(C(=O)CCl)N=C(N)C2,True,True,336.20000000000005,1.1436,92.83,1,5,2,20,0.8199568594278702,True,1,34.88,6.892685256846747,1.52771752875875,246
736,O=C(c1cc(-c2cnc(Cl)c(OCCN3CCNCC3)c2)on1)N1N=C(c2ccc(Cl)s2)CC1c1ccc(Cl)cc1Cl,O=C(c1cc(-c2cnc(Cl)c(OCCN3CCNCC3)c2)on1)N1N=C(c2ccc(Cl)s2)CC1c1ccc(Cl)cc1Cl,True,True,666.418,6.687200000000005,96.08999999999999,1,9,8,42,0.20965586568802494,False,1,44.89,6.891104454364095,1.5715513312498106,247
461,Nc1ccc2c(c1)-n1nncc1Cc1ccccc1-2,Nc1ccc2c(c1)-n1nncc1Cc1ccccc1-2,True,True,248.28900000000002,2.4207,56.730000000000004,1,3,0,19,0.4861248186463198,True,1,17.68,6.890184721692403,1.5562251088812395,248
68,N#Cc1ccc(NC(=O)N2CCC(c3ncc(Cl)cn3)CC2)cn1,N#Cc1ccc(NC(=O)N2CCC(c3ncc(Cl)cn3)CC2)cn1,True,True,342.7900000000001,2.808180000000001,94.80000000000001,1,5,2,24,0.9049949684847216,True,1,28.83,6.889981362072628,1.560879202004572,249
186,CN(C)c1ccc(CN(CCCC(F)(F)F)S(=O)(=O)c2ccc(F)c(Cl)c2)cc1,CN(C)c1ccc(CN(CCCC(F)(F)F)S(=O)(=O)c2ccc(F)c(Cl)c2)cc1,True,True,452.90100000000007,5.078500000000005,40.620000000000005,0,3,8,29,0.5244157795992849,False,1,31.33,6.889175823677911,1.5774216552572577,250
303,COc1ccc2cccc(-c3cccc(N4CCN(S(C)(=O)=O)CC4Cc4ccc(=N)[nH]n4)n3)c2c1,COc1ccc2cccc(-c3cccc(N4CCN(S(C)(=O)=O)CC4Cc4ccc(=N)[nH]n4)n3)c2c1,True,True,504.6160000000002,2.8058700000000005,115.27000000000001,2,7,6,36,0.41730321806376025,True,1,45.45,6.886977004384995,1.6023537703833384,251
370,Cc1cn2c(n1)-c1ccc(-c3ccc(Cn4cnnn4)nc3)cc1-c1nc(C(N)=O)c(C)cc1N2,Cc1cn2c(n1)-c1ccc(-c3ccc(Cn4cnnn4)nc3)cc1-c1nc(C(N)=O)c(C)cc1N2,True,True,464.4930000000002,2.6132399999999993,142.32,2,8,4,35,0.4053377257642364,True,1,48.06,6.886444819450379,1.7146984557721674,252
614,Cn1c(=O)n(CC(Cl)c2ccccc2)c2cc(-c3cccc(C(=O)Nc4cccnc4)c3)c(NC3CCOC3)cc21,Cn1c(=O)n(CC(Cl)c2ccccc2)c2cc(-c3cccc(C(=O)Nc4cccnc4)c3)c(NC3CCOC3)cc21,True,True,568.0770000000001,5.835200000000004,90.18,2,5,8,41,0.23008656607636865,False,1,44.57,6.8861411937077825,1.6698668439546804,253
864,Cn1c(C(=O)NC2CCN(Cc3cccnc3)CC2O)cc(Br)c1Br,Cn1c(C(=O)NC2CCN(Cc3cccnc3)CC2O)cc(Br)c1Br,True,True,472.18100000000004,2.3103,70.39,2,4,4,25,0.7173289524185412,True,1,26.75,6.8846717881043755,1.4860049555706227,254
801,O=C(NC1CCCC1NC(=O)c1ccc(Cl)s1)c1cnc(OC2CCCNC2)cn1,O=C(NC1CCCC1NC(=O)c1ccc(Cl)s1)c1cnc(OC2CCCNC2)cn1,True,True,449.9640000000003,2.4032,105.24000000000001,3,7,6,30,0.6250349308722069,True,1,35.68,6.883433297952017,1.5323376102058752,255
622,COc1cccc(-c2ccc3c(c2)C2(c4ccc(Cl)nc4)Cc4cc(C(F)(F)F)nn4C(C3)C2)c1,COc1cccc(-c2ccc3c(c2)C2(c4ccc(Cl)nc4)Cc4cc(C(F)(F)F)nn4C(C3)C2)c1,True,True,495.9320000000002,6.655600000000004,39.940000000000005,0,3,3,35,0.2984607513984431,False,1,40.4,6.882218544483185,1.6396869343935243,256
433,Fc1cccc(-c2noc(-c3cn(-c4ccccc4)nc3-c3ccccc3)n2)c1,Fc1cccc(-c2noc(-c3cn(-c4ccccc4)nc3-c3ccccc3)n2)c1,True,True,382.3980000000001,5.395400000000004,56.74,0,4,4,29,0.4178242133334337,False,1,26.24,6.8813811277503065,1.562335501268009,257
818,COc1ccc(Cl)cc1N=c1cc(Cl)cc(Cl)c2[nH]cc(C(=O)C3CC3)c12,COc1ccc(Cl)cc1N=c1cc(Cl)cc(Cl)c2[nH]cc(C(=O)C3CC3)c12,True,True,421.71100000000024,5.961800000000002,54.449999999999996,1,3,4,27,0.5282316235207183,False,1,30.12,6.880533090273539,1.489106718547905,258
189,CCCc1nc2ccc(S(C)(=O)=O)cc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCc1nc2ccc(S(C)(=O)=O)cc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,True,True,472.5740000000001,4.287700000000003,106.42,1,6,7,34,0.378755180791869,True,1,18.54,6.880424201016956,1.4190016622080306,259
403,O=C(O)CC1CCN(Cc2ccc3c(c2)CCC2C4CC(O)CC32CN4C(=O)c2c[nH]c(=O)c(Cl)c2)C1,O=C(O)CC1CCN(Cc2ccc3c(c2)CCC2C4CC(O)CC32CN4C(=O)c2c[nH]c(=O)c(Cl)c2)C1,True,True,526.0330000000002,2.804400000000001,113.93999999999997,3,5,5,37,0.5529306392291055,True,1,49.72,6.877933787329992,1.688676255551355,260
228,C=CC(=O)Nc1cc(C(=O)N2CCc3cc(Cl)c(-n4cncn4)cc3C2)cc(-n2c(C(N)=O)cc3ccccc32)c1,C=CC(=O)Nc1cc(C(=O)N2CCc3cc(Cl)c(-n4cncn4)cc3C2)cc(-n2c(C(N)=O)cc3ccccc32)c1,True,True,566.0210000000003,4.286500000000003,128.14000000000001,2,5,6,41,0.2968835092822272,True,1,45.83,6.874011053689321,1.5299192408175832,261
46,CCCN1CCC(=O)N(OS(=N)(=O)c2ccccc2NC(=O)Nc2ccc(F)cc2F)CC1,CCCN1CCC(=O)N(OS(=N)(=O)c2ccccc2NC(=O)Nc2ccc(F)cc2F)CC1,True,True,481.5250000000002,3.8053700000000026,114.83000000000001,3,6,7,33,0.5564907605512779,True,1,49.18,6.872886520512899,1.5412840094001004,262
575,NS(=O)(=O)c1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2C(F)(F)F)c1,NS(=O)(=O)c1cccc(NC(=O)c2cnn(-c3ccc(Br)cc3)c2C(F)(F)F)c1,True,True,489.273,3.553300000000002,107.07999999999998,2,4,4,29,0.5847585044313383,True,1,25.59,6.870969821691513,1.816450344189382,263
795,CN(C)c1ncnc2c1c1ccccc1n2-c1ccc(F)cc1,CN(C)c1ncnc2c1c1ccccc1n2-c1ccc(F)cc1,True,True,306.34400000000005,3.778800000000003,33.95,0,3,2,23,0.5650094698503306,True,1,25.39,6.866586604213716,1.6404356554230783,264
790,CSc1nc2c(c(C(C#N)C(=O)Nc3cccnc3C(=O)N3CCOCC3)n1)CN(C(=O)c1ccccc1)CC2,CSc1nc2c(c(C(C#N)C(=O)Nc3cccnc3C(=O)N3CCOCC3)n1)CN(C(=O)c1ccccc1)CC2,True,True,557.6360000000003,2.5102800000000007,141.41,1,9,6,40,0.35736296579328747,True,1,48.34,6.86595192089535,1.6700660555962856,265
813,Fc1cccc(-c2cc(N=c3ssnc3Cl)ccn2)c1,Fc1cccc(-c2cc(N=c3ssnc3Cl)ccn2)c1,True,True,323.805,4.291500000000002,38.14,0,5,2,20,0.6597021913752656,True,1,31.5,6.864994797806513,1.4939109573570617,266
885,N=C(N)c1ccc(O)c(Oc2ccc(Nc3ccc(=N)[nH]c3)cc2Cl)c1,N=C(N)c1ccc(O)c(Oc2ccc(Nc3ccc(=N)[nH]c3)cc2Cl)c1,True,True,369.812,3.673140000000001,131.0,6,5,5,26,0.30225969339526837,False,1,27.37,6.864686536868413,1.3647811233608322,267
249,NC(=O)C1(n2c(=O)ccc3ccccc32)CCN(c2ccc(-n3c(C(F)(F)F)nc4ccccc43)cn2)CC1,NC(=O)C1(n2c(=O)ccc3ccccc32)CCN(c2ccc(-n3c(C(F)(F)F)nc4ccccc43)cn2)CC1,True,True,532.526,4.235200000000004,99.03999999999999,1,5,4,39,0.3735382114311581,True,1,35.65,6.857966288725535,1.6948164635350218,268
642,NC1(C#Cc2nc(=NCc3cc(Oc4ccccc4)ccc3Cl)cc(CN3CCN(C4CCS(=O)(=O)C4)CC3)[nH]2)CC1,NC1(C#Cc2nc(=NCc3cc(Oc4ccccc4)ccc3Cl)cc(CN3CCN(C4CCS(=O)(=O)C4)CC3)[nH]2)CC1,True,True,607.18,3.1038000000000014,116.91,2,8,7,42,0.3970435107299413,False,1,52.74,6.857230939626692,1.5604657232404193,269
212,Oc1ccccc1C1C(C2=NOC(c3ccco3)C2)N1c1cc(Cl)ccc1Cl,Oc1ccccc1C1C(C2=NOC(c3ccco3)C2)N1c1cc(Cl)ccc1Cl,True,True,415.27600000000007,5.739500000000002,57.970000000000006,1,5,4,28,0.5524718658542542,False,1,39.54,6.854162928953626,1.483505223300888,270
429,CNC(=O)c1c[nH]c2nc3ccccc3c(=Nc3ccc4oc(=O)ccc4c3)n12,CNC(=O)c1c[nH]c2nc3ccccc3c(=Nc3ccc4oc(=O)ccc4c3)n12,True,True,385.38300000000015,2.5140000000000002,104.75999999999999,2,5,2,29,0.4556232802036994,True,1,38.19,6.852251334222157,1.6121711350264691,271
169,CN(C(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(C(=O)NC(CN1CCCC1)c1ccccc1)c1ccc(-n2cnnn2)cc1,CN(C(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(C(=O)NC(CN1CCCC1)c1ccccc1)c1ccc(-n2cnnn2)cc1,True,True,622.6080000000001,4.355900000000004,139.39,1,8,10,45,0.20344854118771533,False,1,42.35,6.851904239098231,1.7519739865047645,272
45,FC(F)(F)c1ccc2ccn(-n3cccc3)c2c1,FC(F)(F)c1ccc2ccn(-n3cccc3)c2c1,True,True,250.22300000000004,3.7730000000000024,9.86,0,0,1,18,0.6217859965891042,True,1,23.41,6.851305925157334,1.4870732067042773,273
693,O=C(NC1CCN(C(c2ccccc2Cl)c2c(O)coc2O)CC1)c1cc(Cl)cc(Cl)c1,O=C(NC1CCN(C(c2ccccc2Cl)c2c(O)coc2O)CC1)c1cc(Cl)cc(Cl)c1,True,True,495.7900000000003,5.634800000000005,85.94000000000001,3,5,5,32,0.42670065705817134,False,1,35.02,6.848315963506699,1.3965146524061658,274
89,O=C1CNC(=O)N1c1ccc(C=Cc2cc3cc(F)ccc3o2)cc1,O=C1CNC(=O)N1c1ccc(C=Cc2cc3cc(F)ccc3o2)cc1,True,True,336.32200000000006,3.7985000000000024,62.550000000000004,1,3,3,25,0.7401446425919039,True,1,30.5,6.847557575924057,1.5850014349388717,275
896,COc1ccc(-c2csc(=NC(=O)CCc3nc(-c4ccc(OC)c(Br)c4)no3)[nH]2)cc1,COc1ccc(-c2csc(=NC(=O)CCc3nc(-c4ccc(OC)c(Br)c4)no3)[nH]2)cc1,True,True,515.3890000000001,4.6330000000000044,102.6,1,7,7,32,0.38511662298952437,True,1,34.64,6.844887535047532,1.5104783700328053,276
248,C[n+]1csc(C=O)c1-c1ccc(-c2ccc(OCCn3cnc4c5ccc(-c6nnc(-c7ccc(C#N)cc7)o6)cc5c(-c5ccccc5)cc43)cc2)cc1,C[n+]1csc(C=O)c1-c1ccc(-c2ccc(OCCn3cnc4c5ccc(-c6nnc(-c7ccc(C#N)cc7)o6)cc5c(-c5ccccc5)cc43)cc2)cc1,True,True,735.8490000000003,9.556679999999997,110.71,0,8,10,55,0.10163440510064199,False,1,53.71,6.844771821526118,1.5267856908221855,277
767,Nc1c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)sc(Cl)c1C(=O)Nc1cc(Cl)cc(Cl)c1,Nc1c(C(=O)Nc2ccc(S(N)(=O)=O)cc2)sc(Cl)c1C(=O)Nc1cc(Cl)cc(Cl)c1,True,True,519.8190000000002,4.442500000000002,144.38,4,6,5,31,0.3936324255120646,True,1,30.08,6.842800310262044,1.514795520468535,278
146,O=C(N=C(c1cccs1)c1cc(Cl)ccc1O)c1cc(Br)sc1Cl,O=C(N=C(c1cccs1)c1cc(Cl)ccc1O)c1cc(Br)sc1Cl,True,True,461.1890000000001,6.262300000000002,49.66,1,4,3,24,0.4683889467476356,False,1,37.89,6.842596309979757,1.4911678858082458,279
419,N=C(N)c1cccc(-c2c(O)c3c(N)cc(Cl)cc3c(=O)n2C(=O)c2ccccc2)c1,N=C(N)c1cccc(-c2c(O)c3c(N)cc(Cl)cc3c(=O)n2C(=O)c2ccccc2)c1,True,True,432.86700000000013,3.582270000000001,135.19,4,5,3,31,0.22271838728829707,True,1,45.09,6.8387567503611235,1.4889671672483975,280
641,Cc1cc(Cl)c2c(c1)Oc1ccccc1C2NC(=O)CCCn1ccnc1C,Cc1cc(Cl)c2c(c1)Oc1ccccc1C2NC(=O)CCCn1ccnc1C,True,True,395.89000000000027,4.945040000000005,56.15,1,3,5,28,0.6648705315277689,True,1,35.2,6.835868671814601,1.4285776613133727,281
312,CNC(=O)C(Cl)=Cc1ccc(-c2ccc(S(C)(=O)=O)cc2Cl)cc1,CNC(=O)C(Cl)=Cc1ccc(-c2ccc(S(C)(=O)=O)cc2Cl)cc1,True,True,384.2840000000001,3.736200000000002,63.24,1,3,4,24,0.8173733204656384,True,1,35.12,6.835152948268256,1.4340240712880645,282
571,COc1cc(C=CC(=O)Nc2cccc3c(S(=O)(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cccc23)ccc1OC(=O)N(CCO)CCO,COc1cc(C=CC(=O)Nc2cccc3c(S(=O)(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cccc23)ccc1OC(=O)N(CCO)CCO,True,True,708.1109999999999,5.758700000000007,154.5,4,8,12,48,0.1356693510594964,False,1,48.7,6.835045497544608,1.5708529656888561,283
670,N=c1c2c(cnn1CC(Cl)c1ccccc1Cl)CCCC2,N=c1c2c(cnn1CC(Cl)c1ccccc1Cl)CCCC2,True,True,322.23900000000015,3.8748700000000023,41.67,1,2,3,21,0.8563694533279341,True,1,26.3,6.834274582473815,1.427999786444088,284
554,Cc1ccc(NC(=O)c2c(NC(=O)CSc3nnc(-c4ccncc4)o3)sc3c2-c2ccccc2CC3)c(C)c1,Cc1ccc(NC(=O)c2c(NC(=O)CSc3nnc(-c4ccncc4)o3)sc3c2-c2ccccc2CC3)c(C)c1,True,True,567.6960000000001,6.558640000000006,110.01,2,8,7,40,0.21440643824936337,False,1,31.03,6.833969742488861,1.5938118926005567,285
290,CCCC(OC)(c1ccc(OC)cc1)c1oc([N+](=O)[O-])c2c([N+](=O)[O-])cc3c(c12)C(=O)NC3=O,CCCC(OC)(c1ccc(OC)cc1)c1oc([N+](=O)[O-])c2c([N+](=O)[O-])cc3c(c12)C(=O)NC3=O,True,True,469.40600000000023,3.8315000000000037,164.04999999999998,1,9,8,34,0.29308783905558533,True,1,45.55,6.833839636548361,1.6090398628784484,286
699,OCCN1CCCN(c2ccc(=Nc3ccc(-n4c(C(F)(F)F)nc5ccccc54)nn3)[nH]c2)C(C(F)(F)F)C1,OCCN1CCCN(c2ccc(=Nc3ccc(-n4c(C(F)(F)F)nc5ccccc54)nn3)[nH]c2)C(C(F)(F)F)C1,True,True,566.5100000000001,3.8301000000000025,98.46000000000001,2,7,5,40,0.356710100658564,True,1,49.65,6.8328769776253475,1.6902856578517784,287
105,N=c1[nH]c(=N)c2c(C=Cc3ccc4ccccc4c3)csc2[nH]1,N=c1[nH]c(=N)c2c(C=Cc3ccc4ccccc4c3)csc2[nH]1,True,True,318.40500000000003,3.840040000000002,79.28,4,3,2,23,0.43319435409505636,True,1,28.49,6.831907149912062,1.584206293776905,288
640,CC1=NC(c2c(C)ncnc2S(=O)(=O)c2cc(F)cc(C#N)c2)CN(c2ccccc2C(F)(F)F)N1,CC1=NC(c2c(C)ncnc2S(=O)(=O)c2cc(F)cc(C#N)c2)CN(c2ccccc2C(F)(F)F)N1,True,True,518.4960000000002,4.131700000000003,111.33999999999999,1,8,4,36,0.4083791955076706,True,1,51.48,6.830716779867808,1.699785628112656,289
